step,train_loss,train_acc,val_loss,val_acc,param_norm
3300,1.236190451000844e-07,1.0,29.94894636323189,0.018035121262073517,33.346853785337295
3350,1.2344369715226165e-07,1.0,29.93488849258124,0.018035121262073517,33.31125993138737
3400,1.2324035790619752e-07,1.0,29.9198770112534,0.018509728834033012,33.27692169745786
3450,1.2304854238334648e-07,1.0,29.910302131827496,0.018509728834033012,33.243684499789744
3500,1.2297798135523666e-07,1.0,29.896531412529008,0.018509728834033012,33.21147758877965
3550,1.2274733062226663e-07,1.0,29.886245121622636,0.018509728834033012,33.18019503219661
3600,1.2239261954840145e-07,1.0,29.871557545976337,0.018509728834033012,33.14928538101294
3650,1.2238217075877963e-07,1.0,29.853590644856958,0.019458945840597153,33.11878860071668
3700,1.2217085808346022e-07,1.0,29.833553967942937,0.019458945840597153,33.08937141365494
3750,1.2197397416724056e-07,1.0,29.81519840509395,0.019933555275201797,33.06049263439197
3800,1.2178889397394457e-07,1.0,29.79612713772823,0.019933555275201797,33.03228711632053
3850,1.216879458541409e-07,1.0,29.77770046275068,0.019933555275201797,33.00486790446114
3900,1.2151175722895512e-07,1.0,29.75554830677973,0.019933555275201797,32.97822359358467
3950,1.213086244374425e-07,1.0,29.736811070381904,0.019933555275201797,32.95236221587655
4000,1.2113863100169417e-07,1.0,29.72066375574112,0.019933555275201797,32.92700030934906
4050,1.2093563625447701e-07,1.0,29.704922687271342,0.020408162847161293,32.902273533259944
4100,1.2084312902263538e-07,1.0,29.687155044896222,0.019933555275201797,32.87811874821734
4150,1.2070508040346876e-07,1.0,29.670787335340346,0.019458945840597153,32.8546528045775
4200,1.2053743679923695e-07,1.0,29.65355784068119,0.018984338268637657,32.83187821202717
4250,1.2044364496276072e-07,1.0,29.634349334002213,0.019933555275201797,32.80945703675358
4300,1.203241944301318e-07,1.0,29.619844195261322,0.020408162847161293,32.78749270064555
4350,1.2020682490022882e-07,1.0,29.599783743859707,0.020882772281765938,32.765779236659164
4400,1.2002503117061324e-07,1.0,29.585323736706307,0.021357379853725433,32.74447472196375
4450,1.1997678799029696e-07,1.0,29.56387501407278,0.021357379853725433,32.72351338138689
4500,1.1967495296926467e-07,1.0,29.54103657111452,0.020882772281765938,32.702997818786244
4550,1.1965616585202733e-07,1.0,29.519263516081324,0.021357379853725433,32.68281491008456
4600,1.1943295155240846e-07,1.0,29.501907434280522,0.021831989288330078,32.66322815154751
4650,1.1955306984778815e-07,1.0,29.4856403902854,0.021831989288330078,32.644088236868434
4700,1.192200020105437e-07,1.0,29.464033202049183,0.021831989288330078,32.62543224164791
4750,1.1905232256657846e-07,1.0,29.443046126261947,0.021831989288330078,32.606826972328534
4800,1.1892272484574874e-07,1.0,29.423450492415196,0.021831989288330078,32.588572378579904
4850,1.188994956717578e-07,1.0,29.400594713203127,0.021831989288330078,32.57081915653381
4900,1.1867841410532634e-07,1.0,29.378317483948994,0.021831989288330078,32.55341438364775
4950,1.1858662072845319e-07,1.0,29.355161426686468,0.021831989288330078,32.536248580790826
5000,1.1848834803105339e-07,1.0,29.331843719748452,0.021831989288330078,32.51940162259141
5050,1.1846115736648562e-07,1.0,29.310281247964134,0.022306596860289574,32.502884191348535
5100,1.1839544664712485e-07,1.0,29.28897350078168,0.023255813866853714,32.48667474972736
5150,1.1818126603619573e-07,1.0,29.270604603579237,0.023255813866853714,32.4707386183313
5200,1.181300212530409e-07,1.0,29.24939952060536,0.023255813866853714,32.45509693957594
5250,1.1799927434839038e-07,1.0,29.22117456426784,0.023255813866853714,32.439548336481394
5300,1.1787389413345484e-07,1.0,29.198176304898944,0.02373042330145836,32.42411868626673
5350,1.1781932364198414e-07,1.0,29.174493741944353,0.02467963844537735,32.409112212327344
5400,1.178470975986652e-07,1.0,29.152140272420834,0.024205030873417854,32.39426841670482
5450,1.1771265678145243e-07,1.0,29.135624289509355,0.024205030873417854,32.379464932841906
5500,1.1754636082663262e-07,1.0,29.11335176981589,0.024205030873417854,32.365102350622436
5550,1.1737378316750745e-07,1.0,29.09588324678944,0.02467963844537735,32.3510157985298
5600,1.1738214226768148e-07,1.0,29.07622869150072,0.02467963844537735,32.337168482042316
5650,1.1721011097511276e-07,1.0,29.060593779354704,0.024205030873417854,32.32357606989643
5700,1.1718303441264985e-07,1.0,29.043143732752593,0.024205030873417854,32.31026132462599
5750,1.1699057612863512e-07,1.0,29.02189773686952,0.024205030873417854,32.29704287094229
5800,1.1704715137635999e-07,1.0,29.001965116603596,0.024205030873417854,32.28399499157857
5850,1.1683606126285653e-07,1.0,28.985135320802367,0.02467963844537735,32.27117246441315
5900,1.1676546398950931e-07,1.0,28.96713115148637,0.02467963844537735,32.25847984706682
5950,1.1669314741428789e-07,1.0,28.946628791368287,0.02467963844537735,32.24588762291813
6000,1.1669048269045501e-07,1.0,28.925611602089276,0.02467963844537735,32.23343539976413
